TransactionAmount,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,LocationCoords,Month,TransactionType,Channel,CustomerOccupation,AgeGroup,AmountGroup,Target
29.220000000000027,24.0,151.0,1.0,1649.4300000000003,2547.902400533006,7,0,0,2,0,1,1
46.75,67.0,150.0,1.0,2840.43,2634.80046780374,7,0,0,1,2,1,1
348.64,57.0,128.0,1.0,3274.96,4111.761663131726,6,0,1,1,1,1,0
319.17,73.0,81.0,1.0,6501.56,3416.964917120046,1,0,1,1,2,1,0
73.94999999999999,26.0,76.0,1.0,363.9200000000001,1764.1919772736521,11,0,0,2,0,1,1
389.63,27.0,99.0,1.0,9748.48,3431.992748118375,2,0,1,0,0,1,0
217.61,19.0,45.0,1.0,1404.5299999999997,1147.191043173558,3,0,0,2,0,1,2
199.84000000000003,21.0,150.0,1.0,706.4400000000005,2209.3234283215647,1,0,0,2,0,1,1
56.349999999999994,44.0,75.0,1.0,5095.73,854.8235744296312,2,0,0,0,1,1,2
248.95,65.0,29.000000000000014,1.0,3059.79,4139.145472017721,6,0,0,1,2,1,0
142.58,33.0,145.0,1.0,7844.23,2547.902400533006,6,0,0,0,0,1,1
333.78,60.0,98.0,1.0,6810.94,3915.3405767631098,11,0,0,1,1,1,0
332.59,55.0,143.0,1.0,1457.0699999999997,2547.902400533006,7,0,1,1,1,1,1
236.81,22.0,15.0,1.0,813.6800000000003,2135.713473990667,10,0,0,2,0,1,1
417.8,27.0,130.0,1.0,1518.8199999999997,129.724928189055,6,0,0,2,0,1,2
319.27,50.0,150.0,1.0,10269.78,2547.902400533006,8,0,0,0,1,1,1
474.77,56.0,50.0,1.0,2158.59,1038.5237004133305,12,0,1,0,1,1,2
542.72,43.0,92.0,1.0,6011.8,1038.5237004133305,9,0,0,0,1,0,2
79.80000000000001,73.0,76.0,1.0,6372.58,2253.8714609191984,12,0,0,1,2,1,1
46.24000000000001,57.0,52.0,1.0,2569.56,3915.3405767631098,3,0,0,0,1,1,0
327.8,61.0,54.0,1.0,10585.48,4139.145472017721,11,0,0,0,2,1,0
445.79,52.0,161.0,1.0,717.9899999999998,3593.232545254742,7,0,0,0,1,1,0
55.889999999999986,72.0,150.0,1.0,3689.65,3960.4544021953357,8,0,1,1,2,1,0
158.41,28.0,16.0,1.0,1512.1599999999999,4032.909379952436,2,0,0,2,0,1,0
101.19,64.0,75.0,1.0,14389.45,2625.6387558420174,11,0,1,0,2,1,1
61.97,74.0,95.0,1.0,7014.69,3450.9396200391825,5,0,0,1,2,1,0
27.20999999999998,79.0,102.0,1.0,3520.61,4111.761663131726,6,0,0,1,2,1,0
173.74,80.0,64.0,1.0,4913.42,2283.538694936679,9,0,1,1,2,1,1
176.11,38.0,105.0,1.0,9155.35,4111.761663131726,8,0,0,0,0,1,0
88.4,46.0,174.0,1.0,2567.53,2253.8714609191984,11,0,1,0,1,1,1
567.92,53.0,13.999999999999986,1.0,3779.47,768.3411955450501,6,0,1,1,1,0,2
138.11,68.0,104.0,1.0,4177.65,3450.9396200391825,12,0,1,1,2,1,0
456.93,28.0,193.0,1.0,7284.76,461.4462987711208,9,0,0,0,0,1,2
101.42000000000002,66.0,146.0,1.0,6530.59,1201.0093681251697,4,0,1,1,2,1,2
300.61,44.0,51.0,1.0,7895.54,3063.3424756330105,5,0,1,0,1,1,0
265.94,54.0,132.0,1.0,6781.3,306.49049080317803,6,0,1,0,1,1,2
345.54,29.0,50.0,1.0,2091.78,3915.3405767631098,1,0,1,0,0,1,0
411.52,41.0,88.0,1.0,11108.39,3944.422231489921,1,0,0,0,1,1,0
111.21000000000001,35.0,111.0,1.0,9088.36,3935.9262946445274,8,0,0,0,0,1,0
316.37,53.0,86.0,1.0,4671.69,2634.80046780374,8,0,0,0,1,1,1
260.63,37.0,142.0,1.0,7534.73,2253.8714609191984,12,0,0,0,0,1,1
92.36000000000001,29.0,144.0,1.0,6353.14,2209.3234283215647,3,0,0,0,0,1,1
262.06,63.0,118.0,1.0,13587.52,2135.713473990667,9,0,0,0,2,1,1
64.5,74.0,230.0,1.0,1351.2399999999998,2625.6387558420174,8,0,0,1,2,1,1
175.94,57.0,89.0,1.0,3728.04,1038.5237004133305,6,0,0,1,1,1,2
199.47,57.0,142.0,1.0,6067.44,775.234503741158,8,0,1,0,1,1,2
51.06999999999999,63.0,133.0,1.0,4292.16,2209.3234283215647,1,0,0,1,2,1,1
435.86,56.0,134.0,1.0,3801.82,1343.2658942988746,12,0,0,1,1,1,2
74.73000000000002,64.0,162.0,1.0,6353.22,1343.2658942988746,1,0,0,1,2,1,2
182.79,23.0,13.999999999999986,1.0,1251.85,1046.4416636807618,10,0,1,2,0,1,2
628.36,44.0,108.0,1.0,11869.71,2434.615458568335,1,0,1,0,1,0,1
268.39,29.0,177.0,1.0,9409.43,2547.902400533006,2,0,1,0,0,1,1
560.15,50.0,92.0,1.0,817.8299999999999,1536.6261138623188,8,0,1,0,1,0,1
132.36000000000004,28.0,160.0,1.0,319.64999999999964,2634.80046780374,3,0,0,2,0,1,1
24.769999999999982,40.0,17.0,1.0,478.22999999999956,1222.8481398850859,11,0,1,0,0,1,2
80.23999999999998,53.0,58.0,1.0,8012.81,0.0,5,0,0,0,1,1,2
8.649999999999977,68.0,198.0,1.0,4201.22,3431.992748118375,11,0,0,1,2,1,0
178.91,18.0,19.0,1.0,8870.89,1841.472178998541,3,0,0,2,0,1,1
115.22,27.0,108.0,1.0,906.1999999999998,4139.145472017721,12,0,0,0,0,1,0
161.63,46.0,276.0,1.0,9286.37,4111.761663131726,12,0,1,0,1,1,0
542.75,70.0,63.0,1.0,2224.08,1222.8481398850859,12,0,0,1,2,0,2
317.47,67.0,16.0,1.0,14639.28,4032.909379952436,5,0,1,0,2,1,0
280.99,45.0,29.000000000000014,1.0,9733.59,2283.538694936679,2,0,0,0,1,1,1
24.189999999999998,29.0,27.999999999999986,1.0,2756.2,3915.3405767631098,2,0,0,0,0,1,0
586.85,36.0,86.0,1.0,6655.15,3431.992748118375,8,0,0,0,0,0,0
372.41,55.0,143.0,1.0,3233.87,3915.3405767631098,6,0,0,1,1,1,0
383.69,54.0,285.0,1.0,8371.11,2634.80046780374,10,0,1,0,1,1,1
247.17,65.0,149.0,1.0,2611.64,1147.191043173558,5,0,0,1,2,1,2
48.78000000000003,18.0,136.0,1.0,552.0599999999995,1764.1919772736521,8,0,0,2,0,1,1
4.149999999999977,60.0,119.0,1.0,6017.36,1841.472178998541,10,0,0,1,1,1,1
60.99000000000001,34.0,58.0,1.0,7281.46,2135.713473990667,8,0,0,0,0,1,1
408.19,26.0,241.0,1.0,6847.47,3431.992748118375,12,0,0,0,0,1,0
524.6,58.0,76.0,1.0,13017.7,3063.3424756330105,4,0,0,0,1,0,0
108.96000000000001,26.0,247.0,1.0,7597.66,1180.9745902362406,10,0,0,2,0,1,2
70.03000000000003,63.0,49.0,1.0,7330.31,1222.8481398850859,12,0,0,1,2,1,2
124.84,52.0,79.0,1.0,6711.78,1046.4416636807618,9,0,1,1,1,1,2
324.04,54.0,30.0,1.0,2248.06,461.4462987711208,7,0,0,1,1,1,2
39.69,70.0,163.0,1.0,3524.68,2434.615458568335,4,0,1,1,2,1,1
157.7,58.0,46.0,1.0,8332.58,1841.472178998541,12,0,0,0,1,1,1
81.26999999999998,22.0,68.0,1.0,1814.48,3875.612974892549,11,0,1,2,0,1,0
193.82,37.0,176.0,1.0,3886.77,1764.1919772736521,4,0,0,0,0,1,1
474.05,57.0,214.0,1.0,1484.31,4111.761663131726,8,0,0,1,1,1,0
637.75,79.0,152.0,1.0,4202.92,2209.3234283215647,7,0,0,1,2,0,1
153.59,66.0,174.0,1.0,4813.12,3935.9262946445274,5,0,0,1,2,1,0
186.6,18.0,139.0,1.0,9716.68,3416.964917120046,10,0,0,2,0,1,0
644.08,24.0,55.0,1.0,1980.62,1201.0093681251697,5,0,1,2,0,0,2
305.0,22.0,222.0,1.0,944.8299999999999,3450.9396200391825,10,0,0,2,0,1,0
233.1,42.0,37.0,1.0,7469.2,1222.8481398850859,1,0,0,0,1,1,2
793.13,68.0,76.0,1.0,13389.16,1536.6261138623188,5,0,1,0,2,0,1
224.19,52.0,93.0,1.0,8475.47,2283.538694936679,9,0,0,0,1,1,1
214.83,23.0,63.0,1.0,991.6900000000005,3416.964917120046,3,0,0,2,0,1,0
163.46,63.0,111.0,1.0,6953.8,272.87354047892876,9,0,0,1,2,1,2
194.99,34.0,91.0,1.0,1370.0299999999997,1343.2658942988746,12,0,0,0,0,1,2
227.5,34.0,277.0,1.0,11505.35,4032.909379952436,3,0,1,0,0,1,0
259.9,26.0,100.0,1.0,914.2799999999997,2135.713473990667,6,0,1,2,0,1,1
59.50999999999999,36.0,55.0,1.0,9955.88,2209.3234283215647,4,0,1,0,0,1,1
112.94,73.0,31.0,1.0,3807.84,2547.902400533006,11,0,1,1,2,1,1
11.810000000000002,21.0,131.0,1.0,320.25,3450.9396200391825,2,0,0,2,0,1,0
329.14,55.0,13.999999999999986,1.0,12033.92,4032.909379952436,11,0,0,0,1,1,0
154.24,61.0,82.0,1.0,6109.55,3431.992748118375,11,0,0,1,2,1,0
233.44,20.0,297.0,1.0,1691.88,1147.191043173558,1,0,1,2,0,1,2
141.8,18.0,116.0,1.0,1697.67,1147.191043173558,11,0,0,2,0,1,2
261.14,42.0,162.0,1.0,6100.08,2547.902400533006,5,0,0,0,1,1,1
98.70999999999998,32.0,117.0,1.0,10095.23,2253.8714609191984,9,0,0,0,0,1,1
87.38,21.0,252.0,1.0,1504.9899999999998,1201.0093681251697,3,0,0,2,0,1,2
83.38999999999999,32.0,158.0,1.0,13182.11,1841.472178998541,9,0,0,0,0,1,1
267.55,46.0,40.0,1.0,4330.04,854.8235744296312,6,0,1,0,1,1,2
164.51,78.0,110.0,1.0,3553.69,1046.4416636807618,6,0,0,1,2,1,2
758.12,69.0,90.0,1.0,6164.65,4139.145472017721,7,0,0,1,2,0,0
103.75999999999999,28.0,188.0,1.0,9626.14,1764.1919772736521,3,0,1,0,0,1,1
583.92,55.0,139.0,1.0,6364.14,1764.1919772736521,8,0,1,0,1,0,1
204.06,77.0,159.0,1.0,4351.83,327.91251631202124,1,0,1,1,2,1,2
53.51000000000002,56.0,165.0,1.0,5773.5,0.0,10,0,1,1,1,1,2
52.94999999999999,68.0,13.999999999999986,1.0,6335.58,854.8235744296312,8,0,1,0,2,1,2
120.17000000000002,49.0,105.0,1.0,5403.79,3935.9262946445274,8,0,0,0,1,1,0
220.8,31.0,27.999999999999986,1.0,8135.31,1038.5237004133305,9,0,1,0,0,1,2
119.00999999999999,45.0,87.0,1.0,9798.26,129.724928189055,3,0,0,0,1,1,2
183.32,21.0,74.0,1.0,137.42000000000007,681.143084500704,5,0,0,2,0,1,2
11.45999999999998,41.0,128.0,1.0,2356.71,4139.145472017721,2,0,1,0,1,1,0
61.37000000000003,75.0,164.0,1.0,4294.44,768.3411955450501,2,0,0,1,2,1,2
103.07999999999998,49.0,150.0,1.0,9251.38,1180.9745902362406,2,0,0,0,1,1,2
1.2099999999999795,55.0,196.0,1.0,7542.74,1201.0093681251697,8,0,0,1,1,1,2
425.18,26.0,172.0,1.0,9880.71,2634.80046780374,10,0,1,0,0,1,1
60.96000000000001,52.0,238.0,1.0,6189.24,2634.80046780374,10,0,0,1,1,1,1
64.21000000000001,51.0,37.0,1.0,12540.18,1841.472178998541,1,0,0,0,1,1,1
523.02,53.0,83.0,1.0,4586.11,1343.2658942988746,5,0,1,1,1,0,2
50.25999999999999,65.0,164.0,1.0,1519.38,3593.232545254742,11,0,0,1,2,1,0
110.07999999999998,19.0,95.0,1.0,1447.2600000000002,775.234503741158,11,0,0,2,0,1,2
54.47,23.0,34.0,1.0,1131.4200000000005,129.724928189055,11,0,0,2,0,1,2
79.75999999999999,68.0,115.0,1.0,10278.75,1764.1919772736521,4,0,1,0,2,1,1
16.79000000000002,30.0,146.0,1.0,535.1499999999996,775.234503741158,11,0,1,0,0,1,2
68.62,29.0,157.0,1.0,13891.47,1841.472178998541,6,0,0,0,0,1,1
643.38,18.0,105.0,1.0,1046.7399999999998,775.234503741158,11,0,1,2,0,0,2
328.34,42.0,31.0,1.0,2840.45,3915.3405767631098,10,0,1,0,1,1,0
72.68,69.0,44.0,1.0,6216.77,3875.612974892549,7,0,1,1,2,1,0
354.76,51.0,279.0,1.0,10141.92,775.234503741158,5,0,0,0,1,1,2
793.88,22.0,252.0,1.0,1404.06,3944.422231489921,2,0,0,2,0,0,0
29.220000000000027,27.0,69.0,1.0,7795.79,775.234503741158,2,0,0,0,0,1,2
653.97,37.0,100.0,1.0,3886.65,1754.3467829959206,10,0,0,0,0,0,1
366.43,21.0,92.0,1.0,1560.4499999999998,3935.9262946445274,1,0,1,2,0,1,0
233.74,72.0,142.0,1.0,4749.54,306.49049080317803,2,0,1,1,2,1,2
471.84,18.0,138.0,1.0,1044.33,681.143084500704,9,0,0,2,0,1,2
213.4,73.0,100.0,1.0,2012.2399999999998,2253.8714609191984,8,0,0,1,2,1,1
254.21,48.0,46.0,1.0,2487.2,3450.9396200391825,5,0,0,0,1,1,0
577.73,37.0,63.0,1.0,14977.99,4111.761663131726,11,0,0,0,0,0,0
170.26,27.0,265.0,1.0,1969.48,1147.191043173558,9,0,0,2,0,1,2
330.61,64.0,113.0,1.0,2525.25,1222.8481398850859,7,0,0,1,2,1,2
132.33,35.0,47.0,1.0,7457.94,3450.9396200391825,11,0,0,0,0,1,0
74.04000000000002,18.0,66.0,1.0,1690.23,1536.6261138623188,2,0,1,2,0,1,1
197.18,28.0,135.0,1.0,3114.92,3416.964917120046,5,0,1,0,0,1,0
21.149999999999977,70.0,180.0,1.0,3466.74,768.3411955450501,11,0,0,1,2,1,2
697.82,44.0,153.0,1.0,6824.0,0.0,11,0,1,0,1,0,2
148.00000000000003,20.0,35.0,1.0,1488.65,3416.964917120046,1,0,0,2,0,1,0
22.25999999999999,19.0,56.0,1.0,5583.88,2547.902400533006,1,0,0,2,0,1,1
0.8600000000000136,25.0,139.0,1.0,1357.2200000000003,2634.80046780374,2,0,0,2,0,1,1
757.1,65.0,203.0,1.0,10553.23,1201.0093681251697,1,0,0,0,2,0,2
38.81,25.0,145.0,1.0,1619.6,461.4462987711208,4,0,1,2,0,1,2
32.45999999999998,31.0,10.0,1.0,8656.18,854.8235744296312,3,0,1,0,0,1,2
20.639999999999986,22.0,59.0,1.0,949.3800000000001,854.8235744296312,4,0,0,2,0,1,2
662.11,23.0,219.0,1.0,1996.38,1201.0093681251697,2,0,0,2,0,0,2
288.77,55.0,110.0,1.0,8836.51,3944.422231489921,11,0,0,0,1,1,0
35.05000000000001,30.0,105.0,1.0,14330.47,306.49049080317803,9,0,0,0,0,1,2
214.73,46.0,26.0,1.0,5368.42,3944.422231489921,11,0,0,0,1,1,0
25.379999999999995,57.0,66.0,1.0,8616.05,1046.4416636807618,10,0,0,0,1,1,2
617.66,41.0,40.0,1.0,5906.58,1536.6261138623188,1,0,0,0,1,0,1
446.39,63.0,77.0,1.0,7863.6,2283.538694936679,12,0,0,1,2,1,1
377.92,33.0,204.0,1.0,2254.71,681.143084500704,2,0,0,0,0,1,2
11.04000000000002,30.0,43.000000000000014,1.0,6983.04,3450.9396200391825,2,0,1,0,0,1,0
275.46,36.0,67.0,1.0,9697.75,2253.8714609191984,7,0,0,0,0,1,1
179.76,78.0,81.0,1.0,5909.52,129.724928189055,7,0,1,1,2,1,2
32.34000000000003,44.0,45.0,1.0,7847.62,1764.1919772736521,6,0,0,0,1,1,1
273.92,79.0,109.0,1.0,4543.56,3935.9262946445274,7,0,0,1,2,1,0
375.45,19.0,32.0,1.0,1307.23,2253.8714609191984,12,0,0,2,0,1,1
388.98,23.0,155.0,1.0,1819.9099999999999,3960.4544021953357,8,0,0,2,0,1,0
492.84,25.0,38.0,1.0,577.6700000000001,1038.5237004133305,3,0,0,2,0,1,2
148.84999999999997,57.0,25.0,1.0,7802.36,3431.992748118375,11,0,0,0,1,1,0
185.99,41.0,53.0,1.0,402.4499999999998,3960.4544021953357,4,0,0,0,1,1,0
322.48,27.0,57.0,1.0,1238.4300000000003,1343.2658942988746,3,0,0,2,0,1,2
20.269999999999982,18.0,22.0,1.0,796.3500000000004,1754.3467829959206,12,0,0,2,0,1,1
199.02,61.0,269.0,1.0,4658.89,2283.538694936679,5,0,0,1,2,1,1
104.23000000000002,63.0,108.0,1.0,5009.29,1046.4416636807618,10,0,1,1,2,1,2
55.860000000000014,39.0,68.0,1.0,5346.46,3875.612974892549,1,0,1,0,0,1,0
10.769999999999982,31.0,178.0,1.0,10704.95,1038.5237004133305,3,0,0,0,0,1,2
95.55000000000001,33.0,51.0,1.0,2434.74,1046.4416636807618,4,0,0,0,0,1,2
477.07000000000005,27.0,278.0,1.0,6568.07,768.3411955450501,11,0,1,0,0,1,2
21.410000000000025,57.0,99.0,1.0,658.9099999999999,1046.4416636807618,12,0,1,0,1,1,2
278.28,28.0,26.0,1.0,1346.88,1343.2658942988746,10,0,0,2,0,1,2
388.1,73.0,40.0,1.0,3022.12,3944.422231489921,8,0,1,1,2,1,0
215.39,27.0,216.0,1.0,1582.5500000000002,775.234503741158,6,0,0,2,0,1,2
194.37,66.0,161.0,1.0,14395.88,1180.9745902362406,4,0,0,0,2,1,2
37.69999999999999,20.0,109.0,1.0,1741.1,1754.3467829959206,6,0,0,2,0,1,1
19.589999999999975,64.0,122.0,1.0,1061.69,854.8235744296312,6,0,0,1,2,1,2
81.34999999999997,41.0,103.0,1.0,7192.45,2283.538694936679,1,0,1,0,1,1,1
314.54,58.0,228.0,1.0,9923.45,461.4462987711208,9,0,0,0,1,1,2
466.64,58.0,11.0,1.0,10915.11,3593.232545254742,9,0,0,0,1,1,0
472.48,55.0,87.0,1.0,7128.82,0.0,2,0,0,0,1,1,2
67.15,59.0,13.999999999999986,1.0,9028.49,1038.5237004133305,11,0,1,0,1,1,2
102.67000000000002,79.0,119.0,1.0,4656.94,2920.5641358860153,5,0,0,1,2,1,1
453.49,66.0,147.0,1.0,6366.43,3875.612974892549,1,0,0,0,2,1,0
267.17,26.0,170.0,1.0,1382.62,3875.612974892549,8,0,0,2,0,1,0
111.25999999999999,66.0,43.000000000000014,1.0,14350.11,306.49049080317803,8,0,0,0,2,1,2
121.17000000000002,68.0,158.0,1.0,12990.77,3450.9396200391825,12,0,0,0,2,1,0
213.28,51.0,94.0,1.0,4835.91,3431.992748118375,12,0,0,1,1,1,0
187.88,60.0,180.0,1.0,2154.58,1222.8481398850859,8,0,0,0,1,1,2
471.88,34.0,141.0,1.0,14833.34,4111.761663131726,10,0,1,0,0,1,0
83.79000000000002,57.0,47.0,1.0,5061.3,1222.8481398850859,10,0,0,0,1,1,2
212.14,72.0,105.0,1.0,7225.06,2434.615458568335,8,0,0,1,2,1,1
99.16,79.0,202.0,1.0,2607.58,4139.145472017721,2,0,1,1,2,1,0
4.240000000000009,38.0,38.0,1.0,7822.73,3915.3405767631098,4,0,1,0,0,1,0
50.28999999999999,58.0,64.0,1.0,7604.9,681.143084500704,9,0,1,0,1,1,2
135.85,57.0,269.0,1.0,1480.3900000000003,3960.4544021953357,8,0,1,1,1,1,0
368.53,68.0,34.0,1.0,13696.31,681.143084500704,4,0,0,0,2,1,2
17.94999999999999,64.0,135.0,1.0,12344.9,4032.909379952436,6,0,0,0,2,1,0
127.80000000000001,31.0,47.0,1.0,8630.99,461.4462987711208,3,0,0,0,0,1,2
16.730000000000018,45.0,48.0,1.0,2202.62,2283.538694936679,2,0,1,0,1,1,1
317.12,44.0,80.0,1.0,14409.74,2253.8714609191984,12,0,0,0,1,1,1
476.63,79.0,115.0,1.0,4894.25,854.8235744296312,7,0,0,1,2,1,2
156.58,24.0,160.0,1.0,8981.61,3935.9262946445274,9,0,0,2,0,1,0
55.120000000000005,34.0,261.0,1.0,3791.99,2283.538694936679,9,0,1,0,0,1,1
15.740000000000009,27.0,38.0,1.0,690.1599999999999,2625.6387558420174,1,0,0,2,0,1,1
353.68,70.0,145.0,1.0,6777.12,3593.232545254742,11,0,0,1,2,1,0
297.15,76.0,178.0,1.0,5449.37,3450.9396200391825,10,0,1,1,2,1,0
647.85,36.0,121.0,1.0,13779.97,1841.472178998541,12,0,0,0,0,0,1
75.04000000000002,49.0,178.0,1.0,9648.6,3063.3424756330105,7,0,0,0,1,1,0
273.92,28.0,35.0,1.0,1029.1500000000005,461.4462987711208,5,0,1,2,0,1,2
215.8,51.0,66.0,1.0,3656.62,1343.2658942988746,5,0,0,1,1,1,2
420.6,26.0,55.0,1.0,1778.75,1046.4416636807618,4,0,0,2,0,1,2
688.36,23.0,22.0,1.0,5191.13,1536.6261138623188,6,0,0,2,0,0,1
285.18,55.0,150.0,1.0,14847.97,4032.909379952436,3,0,0,0,1,1,0
213.55,63.0,15.0,1.0,5238.37,306.49049080317803,3,0,0,0,2,1,2
463.11,51.0,159.0,1.0,10238.82,3593.232545254742,9,0,0,0,1,1,0
150.03,73.0,176.0,1.0,7491.42,768.3411955450501,7,0,0,0,2,1,2
309.56,58.0,147.0,1.0,972.04,854.8235744296312,6,0,1,0,1,1,2
377.08,26.0,71.0,1.0,6430.86,3431.992748118375,2,0,0,2,0,1,0
77.25,68.0,157.0,1.0,14077.97,461.4462987711208,12,0,0,0,2,1,2
146.92,64.0,272.0,1.0,3990.6,3935.9262946445274,9,0,0,1,2,1,0
126.6,22.0,146.0,1.0,961.6499999999996,2547.902400533006,5,0,0,2,0,1,1
101.34,24.0,46.0,1.0,703.2600000000002,306.49049080317803,3,0,0,2,0,1,2
184.97,58.0,268.0,1.0,1156.67,2625.6387558420174,6,0,0,0,1,1,1
451.15,46.0,175.0,1.0,1356.4700000000003,2634.80046780374,2,0,0,0,1,1,1
516.47,25.0,94.0,1.0,1305.06,854.8235744296312,12,0,0,2,0,0,2
66.69,25.0,140.0,1.0,1210.3300000000004,2547.902400533006,11,0,0,2,0,1,1
95.75,31.0,169.0,1.0,337.6199999999999,3944.422231489921,7,0,0,0,0,1,0
98.03,54.0,165.0,1.0,6323.45,3063.3424756330105,12,0,0,0,1,1,0
617.66,42.0,128.0,1.0,7155.95,306.49049080317803,2,0,0,0,1,0,2
107.48000000000002,22.0,129.0,1.0,591.2299999999996,1841.472178998541,12,0,0,2,0,1,1
36.56999999999999,62.0,69.0,1.0,2583.07,1841.472178998541,8,0,0,1,2,1,1
575.62,43.0,129.0,1.0,234.40999999999985,2135.713473990667,6,0,1,0,1,0,1
84.88999999999999,37.0,70.0,1.0,4735.61,4111.761663131726,5,0,0,0,0,1,0
7.759999999999991,52.0,84.0,1.0,7393.11,3593.232545254742,3,0,1,1,1,1,0
109.30000000000004,56.0,27.0,1.0,13510.11,2253.8714609191984,8,0,0,0,1,1,1
230.08,79.0,124.0,1.0,4466.1,2434.615458568335,5,0,1,1,2,1,1
361.92,54.0,111.0,1.0,7474.31,775.234503741158,2,0,0,1,1,1,2
122.44999999999999,46.0,98.0,1.0,7255.49,0.0,1,0,0,0,1,1,2
642.53,65.0,128.0,1.0,11417.91,3431.992748118375,8,0,0,0,2,0,0
62.860000000000014,25.0,31.0,1.0,1040.4300000000007,2283.538694936679,5,0,0,2,0,1,1
175.21,69.0,69.0,1.0,6039.04,3431.992748118375,12,0,0,0,2,1,0
168.0,32.0,11.0,1.0,3498.58,3416.964917120046,8,0,0,0,0,1,0
11.45999999999998,67.0,73.0,1.0,6628.75,1147.191043173558,10,0,1,1,2,1,2
382.07,62.0,147.0,1.0,10156.09,1841.472178998541,6,0,0,0,2,1,1
65.32,28.0,54.0,1.0,9165.02,3431.992748118375,11,0,0,2,0,1,0
730.1,77.0,93.0,1.0,6384.05,1147.191043173558,7,0,0,1,2,0,2
85.31,62.0,27.0,1.0,6095.65,1764.1919772736521,12,0,0,1,2,1,1
726.6100000000001,18.0,277.0,1.0,1008.7600000000002,3450.9396200391825,11,0,0,2,0,0,0
130.4,45.0,63.0,1.0,4381.24,681.143084500704,4,0,0,0,1,1,2
68.1,20.0,47.0,1.0,1382.8000000000002,1180.9745902362406,1,0,0,2,0,1,2
65.25999999999999,26.0,72.0,1.0,7380.63,4032.909379952436,12,0,0,2,0,1,0
191.62,63.0,51.0,1.0,1981.67,1343.2658942988746,7,0,0,0,2,1,2
212.88,39.0,122.0,1.0,7036.72,3960.4544021953357,5,0,1,0,0,1,0
88.38,30.0,138.0,1.0,3707.82,461.4462987711208,1,0,0,0,0,1,2
48.77000000000001,42.0,51.0,1.0,2040.1599999999999,2434.615458568335,6,0,1,0,1,1,1
390.09,26.0,49.0,1.0,2617.23,3063.3424756330105,10,0,1,0,0,1,0
48.28999999999999,37.0,242.0,1.0,8883.4,3915.3405767631098,9,0,1,0,0,1,0
333.83,63.0,135.0,1.0,1660.6599999999999,3960.4544021953357,7,0,0,1,2,1,0
100.26999999999998,79.0,51.0,1.0,4309.9,1754.3467829959206,7,0,1,1,2,1,1
44.53999999999999,31.0,164.0,1.0,362.39999999999964,2547.902400533006,10,0,0,0,0,1,1
82.17000000000002,28.0,21.0,1.0,1913.06,2253.8714609191984,12,0,0,2,0,1,1
447.4200000000001,32.0,65.0,1.0,6133.22,854.8235744296312,12,0,1,0,0,1,2
590.26,25.0,48.0,1.0,1068.2799999999997,2434.615458568335,6,0,0,2,0,0,1
192.73,71.0,157.0,1.0,2037.75,1180.9745902362406,10,0,0,1,2,1,2
146.01,26.0,269.0,1.0,221.78999999999996,4139.145472017721,4,0,1,2,0,1,0
11.569999999999993,56.0,64.0,1.0,2061.61,0.0,12,0,0,1,1,1,2
7.819999999999993,36.0,273.0,1.0,2240.49,306.49049080317803,1,0,0,0,0,1,2
79.43,74.0,72.0,1.0,6579.37,2209.3234283215647,7,0,0,1,2,1,1
386.97,58.0,137.0,1.0,1876.35,681.143084500704,1,0,0,1,1,1,2
51.22,23.0,82.0,1.0,1664.5900000000001,3960.4544021953357,6,0,0,2,0,1,0
256.05,54.0,35.0,1.0,6910.18,1222.8481398850859,6,0,0,1,1,1,2
7.7900000000000205,34.0,298.0,1.0,1319.85,3944.422231489921,6,0,0,0,0,1,0
233.71,63.0,11.0,1.0,6095.5,1046.4416636807618,10,0,0,0,2,1,2
176.37,55.0,126.0,1.0,2420.86,306.49049080317803,1,0,0,1,1,1,2
122.63,21.0,153.0,1.0,359.0600000000004,1180.9745902362406,4,0,0,2,0,1,2
86.41,75.0,125.0,1.0,3128.71,3960.4544021953357,3,0,0,1,2,1,0
21.569999999999993,54.0,71.0,1.0,7587.48,4139.145472017721,10,0,0,1,1,1,0
82.67000000000002,26.0,46.0,1.0,290.59000000000015,1180.9745902362406,8,0,0,2,0,1,2
543.47,18.0,122.0,1.0,6165.03,3944.422231489921,8,0,0,2,0,0,0
346.76,21.0,116.0,1.0,1637.75,4111.761663131726,12,0,0,2,0,1,0
47.47999999999999,24.0,66.0,1.0,585.5200000000004,3063.3424756330105,2,0,0,2,0,1,0
64.92000000000002,58.0,236.0,1.0,5481.76,1201.0093681251697,5,0,0,0,1,1,2
350.72,28.0,48.0,1.0,1982.9,3960.4544021953357,8,0,0,2,0,1,0
3.8000000000000114,65.0,174.0,1.0,5766.96,854.8235744296312,8,0,1,0,2,1,2
22.54000000000002,26.0,42.0,1.0,7139.11,3063.3424756330105,8,0,1,0,0,1,0
167.47,35.0,103.0,1.0,2293.13,4032.909379952436,12,0,0,0,0,1,0
43.650000000000006,30.0,212.0,1.0,2870.67,854.8235744296312,10,0,0,0,0,1,2
391.08,56.0,105.0,1.0,6885.16,3960.4544021953357,4,0,1,0,1,1,0
390.77,44.0,34.0,1.0,5500.56,3935.9262946445274,10,0,1,0,1,1,0
508.16,39.0,131.0,1.0,5609.44,3431.992748118375,3,0,0,0,0,0,0
